Z1,EW1,NS1,Z2,EW2,NS2,Z3,EW3,NS3,Z4,EW4,NS4,Z5,EW5,NS5,Timestamp,nearest10hz,X,inletNumber,P,T,CH4,H2O,C2H6,R,C1C2,raw_CH4,raw_H2O,raw_C2H6,raw_R,raw_C1C2,batteryCharge,powerInput,current,SOC,Latitude,Longitude,Velocity,Bearing,wind_deviceID,windReference,avg_wind_x,avg_wind_y,avg_windSpeed,avg_windAngle,atmosphericPressure,airTemperature,jointime
NAN,NAN,NAN,-0.43,-2.73,-1.1,-0.76,-3.5,-0.14,-0.27,-3.86,0.26,-0.28,-5.75,-0.24,2021-02-04 12:27:10.200,1612466830.2,842,0,240.014,16.1527,-0.895985,-879.997,9.92567,0.5744520000000001,-1,-0.890214,-871.5880000000001,10.6787,0.41954300000000005,-1,12302,14748,242,90,40.59462895505048,-105.1402745392633,0.005817454918302148,2.492144653212297,35,250,0.07949655257575362,-7.7095901511123515,7.71,-1.560485307179585,8360,275.35,1612466830.2
NAN,NAN,NAN,-0.31,-3.17,-1.37,-0.47,-3.79,-0.3,-0.04,-4.27,0.57,-0.99,-5.55,-0.29,2021-02-04 12:27:10.299,1612466830.3,843,0,240.014,16.1527,-0.895985,-879.997,9.92567,0.5744520000000001,-1,-0.890214,-871.5880000000001,10.6787,0.41954300000000005,-1,12302,14748,242,90,40.59462894949492,-105.14027453648552,0.0023453947565825564,4.71238898038469,35,250,0.06639014075922976,-7.709714154831551,7.71,-1.5621853071795864,8360,275.35,1612466830.3
NAN,NAN,NAN,-1.42,-3.21,-1.46,-0.34,-3.76,-0.05,-0.21,-4.03,0.45,-1.04,-6.07,0.15,2021-02-04 12:27:10.400,1612466830.4,844,0,240.014,16.1527,-0.895985,-879.997,9.92567,0.5744520000000001,-1,-0.890214,-871.5880000000001,10.6787,0.41954300000000005,-1,12302,14748,242,90,40.59462895505048,-105.14027454481888,0.0038421410070051997,4.298735739903691,35,250,0.09155707003715992,-7.559445568487559,7.56,-1.5586853071795865,8360,275.35,1612466830.4
NAN,NAN,NAN,-0.43,-3.29,-0.99,-0.85,-3.74,-0.1,-0.28,-4.98,-0.33,-0.63,-6.36,-0.26,2021-02-04 12:27:10.500,1612466830.5,845,0,240.014,16.1527,-0.895985,-879.997,9.92567,0.5744520000000001,-1,-0.890214,-871.5880000000001,10.6787,0.41954300000000005,-1,12302,14748,242,90,40.59462894671714,-105.14027454481888,0.004779238397585701,3.389495679225888,35,250,0.1162973723119174,-7.44909222128397,7.450000000000001,-1.555185307179585,8360,275.35,1612466830.5
NAN,NAN,NAN,-1.3,-2.18,-0.62,-0.51,-4.14,-0.05,-0.33,-5.96,-0.17,-0.47,-6.78,-0.17,2021-02-04 12:27:10.599,1612466830.6,846,0,240.014,16.1527,-0.895985,-879.997,9.92567,0.5744520000000001,-1,-0.890214,-871.5880000000001,10.6787,0.41954300000000005,-1,12302,14748,242,90,40.59462894671714,-105.14027454759665,0.002808187428543237,5.294698787628611,35,250,0.22540250700087033,-7.1964709205163695,7.2,-1.539485307179586,8360,275.35,1612466830.6
NAN,NAN,NAN,-1.5,-2.56,0.03,-0.17,-4.4,0.05,-0.25,-6.08,0.02,-0.44,-6.47,-0.22,2021-02-04 12:27:10.700,1612466830.7,847,0,240.014,16.1527,-0.895985,-879.997,9.92567,0.5744520000000001,-1,-0.890214,-871.5880000000001,10.6787,0.41954300000000005,-1,12302,14748,242,90,40.59462894949492,-105.14027455037443,0.0023453827580988207,4.71238898038469,35,250,0.3403553927039102,-6.981708831414941,6.990000000000001,-1.5220853071795866,8360,275.35,1612466830.7
NAN,NAN,NAN,-1.72,-2.34,-0.45,-0.29,-3.76,-0.16,0.08,-5.55,-0.37,-0.84,-6.22,-0.46,2021-02-04 12:27:10.799,1612466830.8,848,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.59462894671714,-105.1402745531522,0.003842135513615212,4.298735178006838,35,250,0.5157589769815069,-6.710208094959723,6.73,-1.494085307179586,8360,275.35,1612466830.8
NAN,NAN,NAN,-1.36,-2.04,0.19,-0.97,-3.67,-0.26,-0.98,-5.6,-0.51,-0.3,-6.16,-0.31,2021-02-04 12:27:10.900,1612466830.9,849,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.59462894671714,-105.14027455870777,0.003964095117946933,3.5892053322254887,35,250,0.5887037103488546,-6.603811622193768,6.63,-1.481885307179586,8360,275.35,1612466830.9
NAN,NAN,NAN,-0.45,-2.68,0.14,-1.18,-2.78,0.01,-0.7,-4.99,-1.06,-0.15,-6.24,-0.51,2021-02-04 12:27:11.000,1612466831,850,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.59462894028957,-105.14027455721624,0.004617540385181067,2.025785988945853,35,250,0.6879196036807238,-6.443371634742407,6.479990077502533,-1.4644353071795864,8360,275.35,1612466831.1
NAN,NAN,NAN,0.07,-2.78,-0.6,-0.16,-4.06,0.26,-0.45,-5.43,0.11,-0.15,-6.11,-0.3,2021-02-04 12:27:11.099,1612466831.1,851,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.59462894306735,-105.14027454888287,0.0023453767589362608,1.5707963267948966,35,250,0.6879196036807238,-6.443371634742407,6.479990077502533,-1.4644353071795864,8360,275.35,1612466831.1
NAN,NAN,NAN,-0.17,-3.51,-0.39,-0.08,-4.47,-0.19,-0.6,-5.29,-0.11,-0.7,-5.78,-0.05,2021-02-04 12:27:11.200,1612466831.2,852,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.59462894028957,-105.14027455166071,0.003518095135198379,4.71238898038469,35,250,0.6753053654948415,-6.545254973133886,6.579999999999999,-1.4679853071795865,8360,275.35,1612466831.2
NAN,NAN,NAN,-0.26,-3.81,1,-0.74,-4.28,0.71,-0.24,-4.96,-0.83,-0.19,-6,-0.34,2021-02-04 12:27:11.299,1612466831.3,853,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.59462894306735,-105.14027455721624,0.0015443757159673238,3.141592653589793,35,250,0.6427695702424833,-6.809731806728537,6.840000000000001,-1.476685307179585,8360,275.35,1612466831.3
NAN,NAN,NAN,0.66,-3.74,0.95,0.08,-3.97,0.15,0.45,-5.49,-0.36,-0.39,-6.22,-0.2,2021-02-04 12:27:11.400,1612466831.4,854,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.594628937511786,-105.14027455166071,0.0019391442227340335,3.791035874642767,35,250,0.6099465609409559,-7.123936074446226,7.1499999999999995,-1.485385307179586,8360,275.35,1612466831.4
NAN,NAN,NAN,0.51,-3.89,0.55,0.11,-3.8,-0.01,-0.43,-4.96,-0.67,0.04,-6.25,-0.48,2021-02-04 12:27:11.500,1612466831.5,855,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.59462894028957,-105.140274559994,0.0046815785554161,3.9918795165040493,35,250,0.6054738583821454,-7.22467310034273,7.249999999999999,-1.4871853071795862,8360,275.35,1612466831.5
NAN,NAN,NAN,0.08,-3.31,-0.04,-0.04,-5.27,1.26,-0.16,-5.42,-0.11,0.11,-6.73,-0.67,2021-02-04 12:27:11.599,1612466831.6,856,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.59462893195622,-105.140274559994,0.003878302957936467,2.4921458479494225,35,250,0.6180009037279829,-7.3741490955222355,7.400000000000001,-1.4871853071795862,8360,275.35,1612466831.6
NAN,NAN,NAN,-0.63,-3.57,0.21,-0.98,-4.73,0.17,-0.02,-6,0,-0.37,-6.01,-0.74,2021-02-04 12:27:11.700,1612466831.7,857,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.594628934734004,-105.14027455443843,0.0028081880946088287,2.1531008746968263,35,250,0.6009904387184206,-7.485914138738771,7.509999999999999,-1.490685307179586,8360,275.35,1612466831.7
NAN,NAN,NAN,-0.27,-3.88,-0.31,-0.08,-4.13,-0.1,0.32,-6.39,-0.17,-0.45,-5.8,-1.33,2021-02-04 12:27:11.799,1612466831.8,858,0,240,16.1554,-0.8769319999999999,-851.102,9.46177,0.393464,-1,-0.8968729999999999,-877.584,10.6316,0.48288000000000003,-1,12303,14787,244,90,40.594628929178455,-105.14027455443843,0.002808192439633654,4.130080225100754,35,250,0.5602955800672176,-7.63948092889544,7.66,-1.497585307179586,8360,275.35,1612466831.8
NAN,NAN,NAN,-0.63,-3.76,0.7,-0.35,-4.42,0.3,-0.14,-5.83,-0.48,0.07,-5.94,-1.08,2021-02-04 12:27:11.900,1612466831.9,859,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.59462893195622,-105.140274559994,0.003928658392609393,2.1194128130884153,35,250,0.5639528619214422,-7.6893469923999795,7.71,-1.497585307179586,8360,275.35,1612466831.9
NAN,NAN,NAN,0.17,-3.71,1.09,-0.54,-4.31,0.86,-0.68,-5.61,-1.01,-0.37,-6.36,-1.07,2021-02-04 12:27:12.000,1612466832,860,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.59462892549335,-105.14027454649822,0.002282790048413793,2.6848760567500993,35,250,0.5080183206954229,-7.768380313353934,7.784973686986178,-1.5054936565882524,8360,275.35,1612466832.1
NAN,NAN,NAN,-0.03,-3.32,0.79,-0.49,-4.49,0.27,0.01,-5.73,-0.45,-0.21,-6.14,-0.87,2021-02-04 12:27:12.099,1612466832.1,861,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.594628928271135,-105.14027455760937,0.0023453887582313526,4.71238898038469,35,250,0.5080183206954229,-7.768380313353934,7.784973686986178,-1.5054936565882524,8360,275.35,1612466832.1
NAN,NAN,NAN,0.02,-3.2,0.82,0.11,-4.47,-0.76,0.09,-5.51,-0.92,-0.26,-6.23,-0.62,2021-02-04 12:27:12.200,1612466832.2,862,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.59462892549335,-105.14027455205378,0.005817461211638444,2.4921453882878493,35,250,0.4523622621071883,-7.8569885060257825,7.869999999999999,-1.5132853071795866,8360,275.35,1612466832.2
NAN,NAN,NAN,0.01,-3.09,0.45,0.19,-4.43,-0.22,0.54,-5.99,-0.29,-0.26,-6.46,-1.13,2021-02-04 12:27:12.299,1612466832.3,863,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.59462891993778,-105.14027454927601,0.008352867237463485,4.898350733495069,35,250,0.42486008776476836,-7.858523646705182,7.869999999999999,-1.5167853071795865,8360,275.35,1612466832.3
NAN,NAN,NAN,-0.31,-3.03,0.36,-0.8,-3.8,-0.06,0,-6.35,-0.1,0.23,-6.23,-1.73,2021-02-04 12:27:12.400,1612466832.4,864,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.594628928271135,-105.14027457149824,0.012991745992709962,4.8315445264267005,35,250,0.4107140645660385,-7.859275663645324,7.87,-1.518585307179585,8360,275.35,1612466832.4
NAN,NAN,NAN,-0.33,-3.18,0.83,-0.39,-3.55,0.36,-0.51,-5.95,0.41,0.05,-5.9,-1.01,2021-02-04 12:27:12.500,1612466832.5,865,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.59462892271557,-105.14027457983158,0.005817464518488137,3.791039183603852,35,250,0.4049734613764242,-7.749425559070866,7.76,-1.518585307179585,8360,275.35,1612466832.5
NAN,NAN,NAN,-0.5,-3.46,0.56,0.17,-3.87,0.38,-0.91,-5.4,-0.09,-0.01,-6.15,-0.96,2021-02-04 12:27:12.599,1612466832.6,866,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.59462891993778,-105.14027457983158,0.004779234172513565,2.8936883568146805,35,250,0.4023640962902359,-7.699493693355203,7.71,-1.518585307179585,8360,275.35,1612466832.6
NAN,NAN,NAN,-0.59,-3.54,0.87,-0.62,-4.28,0.16,0.27,-5.67,-1,-0.55,-6.31,-0.44,2021-02-04 12:27:12.700,1612466832.7,867,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.59462891438223,-105.1402745770538,0.0019391546253412246,0.6494465299940494,35,250,0.4023640962902359,-7.699493693355203,7.71,-1.518585307179585,8360,275.35,1612466832.7
NAN,NAN,NAN,-0.6,-3.25,0.24,-0.5,-4.22,0.59,-0.62,-5.46,0.06,-0.24,-6.3,-0.18,2021-02-04 12:27:12.799,1612466832.8,868,0,240.002,16.159000000000002,-0.8882530000000001,-868.7460000000001,9.86179,0.357063,-1,-0.887531,-871.8919999999999,9.81092,0.480955,-1,12305,14761,241,90,40.59462892271557,-105.1402745770538,0.007684269442305146,5.126042571903517,35,250,0.4319716664487138,-7.62276710010166,7.634996907858362,-1.5141882541351959,8360,275.35,1612466832.8
NAN,NAN,NAN,0.24,-3.63,1,-0.04,-4.39,-0.23,0.45,-5.2,-0.54,-0.1,-6.1,0.02,2021-02-04 12:27:12.900,1612466832.9,869,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.59462891993778,-105.14027459372049,0.005695529481486752,3.7730857946055565,35,250,0.38422542753049194,-7.600294127258432,7.61,-1.5202853071795863,8360,275.35,1612466832.9
NAN,NAN,NAN,0.19,-4.01,0.38,-0.3,-4.48,-0.62,0.07,-4.81,-0.08,0.11,-5.73,-0.9,2021-02-04 12:27:13.000,1612466833,870,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.59462891444697,-105.14027458501828,0.0015163939297959815,3.0387205414650547,35,250,0.3099503237491189,-7.578592690069405,7.584928237311518,-1.529920969580913,8360,275.35,1612466833.1
NAN,NAN,NAN,-0.46,-3.16,0.24,-0.03,-4.97,0.15,0.25,-5.38,0.27,-0.57,-5.69,-1.01,2021-02-04 12:27:13.099,1612466833.1,871,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.59462891722475,-105.14027459335163,0.0015443757159673238,3.141592653589793,35,250,0.3099503237491189,-7.578592690069405,7.584928237311518,-1.529920969580913,8360,275.35,1612466833.1
NAN,NAN,NAN,-0.37,-3.25,0.63,-0.07,-5.04,0.31,-0.12,-5.16,0.02,-0.41,-6.1,-1.31,2021-02-04 12:27:13.200,1612466833.2,872,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.59462891166919,-105.14027458501828,0.0051929486419480825,2.6729800554319882,35,250,0.2613779599027001,-7.505450123881785,7.51,-1.5359853071795861,8360,275.35,1612466833.2
NAN,NAN,NAN,0.02,-3.49,0.94,0.32,-5.13,0.24,-0.17,-5.3,-0.47,-0.26,-5.27,-1.62,2021-02-04 12:27:13.299,1612466833.3,873,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.59462890889141,-105.14027458779607,0.004633123197465543,3.141592653589793,35,250,0.2351073371634078,-7.506318974038602,7.51,-1.539485307179586,8360,275.35,1612466833.3
NAN,NAN,NAN,0.69,-3.78,0.68,0.28,-4.69,0.16,0.02,-5.81,-0.79,-0.84,-5.54,-2.01,2021-02-04 12:27:13.400,1612466833.4,874,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.59462890333585,-105.14027458501828,0.006627256067619611,4.227548666876864,35,250,0.22159558943249394,-7.506730006783517,7.51,-1.5412853071795862,8360,275.35,1612466833.4
NAN,NAN,NAN,-0.27,-2.98,0.58,0.11,-4.11,-0.07,-0.04,-5.77,-0.66,-0.56,-5.47,-0.61,2021-02-04 12:27:13.500,1612466833.5,875,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.59462890333585,-105.14027460168495,0.0038421455892886864,5.126042220642174,35,250,0.22159558943249394,-7.506730006783517,7.51,-1.5412853071795862,8360,275.35,1612466833.5
NAN,NAN,NAN,-0.16,-3.07,0.6,-0.13,-4.55,-0.37,-0.84,-4.99,0,-0.37,-5.47,-1.05,2021-02-04 12:27:13.599,1612466833.6,876,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.594628906113634,-105.14027459335163,0.003878295702518607,2.4921480535521483,35,250,0.23322898293840055,-7.446348383034299,7.45,-1.539485307179586,8360,275.35,1612466833.6
NAN,NAN,NAN,0.07,-3.03,0.52,-0.39,-4.84,0.29,-0.49,-4.86,-1.37,-0.64,-5.19,-1.14,2021-02-04 12:27:13.700,1612466833.7,877,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.59462889778029,-105.14027459612942,0.001939155107428666,2.492143366128283,35,250,0.27012152136435036,-7.395068246047213,7.3999999999999995,-1.5342853071795866,8360,275.35,1612466833.7
NAN,NAN,NAN,-0.02,-2.86,0.99,-0.01,-4.54,-0.52,-0.16,-5.29,-1.53,-0.64,-5.41,-1.66,2021-02-04 12:27:13.799,1612466833.8,878,0,239.975,16.1613,-0.8924110000000001,-876.822,9.788310000000001,0.393868,-1,-0.892748,-867.8380000000001,9.97832,0.5072180000000001,-1,12301,14785,243,90,40.59462890333585,-105.14027459057384,0.00193914155889792,3.791039735249463,35,250,0.3578844258045407,-7.341281818440602,7.35,-1.5220853071795866,8360,275.35,1612466833.8
NAN,NAN,NAN,-0.17,-2.68,1.06,0.18,-5.34,-0.42,0,-5.34,-1.36,-0.29,-5.45,-1.59,2021-02-04 12:27:13.900,1612466833.9,879,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.59462889500252,-105.14027459890718,0.002901457443272493,5.057792806689359,35,250,0.47967923531182804,-7.234114170457269,7.25,-1.5045853071795865,8360,275.35,1612466833.9
NAN,NAN,NAN,-0.43,-2.51,0.98,-0.02,-4.71,-0.46,-0.47,-5.09,-1.59,0.02,-6.05,-0.38,2021-02-04 12:27:14.000,1612466834,880,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.59462890510278,-105.14027459704066,0.005137320601123948,0.6559668691257748,35,250,0.6704857269696425,-7.168490388160352,7.199778160139197,-1.477535307179586,8360,275.35,1612466834.1
NAN,NAN,NAN,-0.5,-2.55,0.68,-0.79,-4.73,-1.32,-0.06,-5.07,-1.8,-0.27,-5.61,-0.45,2021-02-04 12:27:14.099,1612466834.1,881,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.594628902325,-105.1402745914851,0,0,35,250,0.6704857269696425,-7.168490388160352,7.199778160139197,-1.477535307179586,8360,275.35,1612466834.1
NAN,NAN,NAN,-0.41,-2.31,0.69,-1.79,-3.82,-1.94,-0.28,-4.37,-0.58,-0.26,-5.74,-0.58,2021-02-04 12:27:14.200,1612466834.2,882,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.59462890510278,-105.14027459704066,0.005616384880922169,5.294697735503231,35,250,0.7835717938065754,-7.106934306995581,7.15,-1.460985307179586,8360,275.35,1612466834.2
NAN,NAN,NAN,-0.54,-2.91,0.42,-0.48,-3.36,-1.92,-0.29,-4.49,-0.46,-0.11,-5.67,-0.6,2021-02-04 12:27:14.299,1612466834.3,883,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.59462890788056,-105.14027460259622,0,0,35,250,0.771516843132628,-6.997596856118725,7.04,-1.460985307179586,8360,275.35,1612466834.3
NAN,NAN,NAN,-0.39,-2.63,0.06,-0.91,-3.26,-1.62,0.25,-5.31,-0.49,-0.5,-5.26,-0.3,2021-02-04 12:27:14.400,1612466834.4,884,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.59462890510278,-105.14027459704066,0.0028081924404203935,2.1531045559752653,35,250,0.796003656589572,-6.994853692443898,7.04,-1.4574853071795861,8360,275.45,1612466834.4
NAN,NAN,NAN,-0.41,-2.44,-0.6,-0.45,-3.15,-1.6,-1.54,-5.4,-0.7,-0.63,-5.26,-0.14,2021-02-04 12:27:14.500,1612466834.5,885,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.59462890510278,-105.14027459704066,0.0038783075819847222,3.791040286683517,35,250,0.796003656589572,-6.994853692443898,7.04,-1.4574853071795861,8360,275.45,1612466834.5
NAN,NAN,NAN,-0.39,-2.88,-0.91,-1.46,-3.75,-0.23,-0.43,-4.36,-0.22,-0.26,-5.41,-0.48,2021-02-04 12:27:14.599,1612466834.6,886,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.59462889954722,-105.14027460259622,0.003303876135093582,3.504448290502239,35,250,0.796003656589572,-6.994853692443898,7.04,-1.4574853071795861,8360,275.45,1612466834.6
NAN,NAN,NAN,-0.77,-3.1,-1.57,-0.9,-4.44,-0.51,-0.27,-4.37,0.11,-0.45,-5.5,-0.15,2021-02-04 12:27:14.700,1612466834.7,887,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.59462889954722,-105.14027459981844,0.0028081924405831582,0.9884886235530657,35,250,0.7596198193655177,-6.998898322595285,7.04,-1.4626853071795864,8360,275.45,1612466834.7
NAN,NAN,NAN,-1,-3.25,0.49,-0.81,-4.8,-0.72,-0.28,-4.87,-0.13,-0.65,-5.17,-0.26,2021-02-04 12:27:14.799,1612466834.8,888,0,239.986,16.1646,-0.895651,-868.955,9.7397,0.377368,-1,-0.89036,-875.5360000000001,9.976510000000001,0.49581800000000004,-1,12294,14734,241,90,40.594628902325,-105.14027459704066,0.0038783024769004516,3.791038356590114,35,250,0.7470205786040098,-7.000254299319571,7.04,-1.464485307179585,8360,275.45,1612466834.8
NAN,NAN,NAN,-0.16,-3.98,-0.31,-0.91,-5.15,-0.36,0.13,-5.11,-0.48,-0.45,-5.05,-0.36,2021-02-04 12:27:14.900,1612466834.9,889,0,239.979,16.1667,-0.8919100000000001,-890.4889999999999,9.56046,0.393007,-1,-0.895985,-879.997,9.92567,0.5744520000000001,-1,12305,14780,242,90,40.59462889399165,-105.14027460537399,0.0036305564546928975,4.166541770024911,35,250,0.7156562617979257,-7.0537887773131835,7.09,-1.4696853071795861,8360,275.45,1612466834.9
NAN,NAN,NAN,-0.12,-4.77,-0.96,0.18,-5.27,-0.48,0.3,-5.37,-0.6,-0.6,-4.8,-0.55,2021-02-04 12:27:15.000,1612466835,890,0,239.979,16.1667,-0.8919100000000001,-890.4889999999999,9.56046,0.393007,-1,-0.895985,-879.997,9.92567,0.5744520000000001,-1,12305,14780,242,90,40.59462889893496,-105.14027460439077,0.00127352428495259,0.33200205577974523,35,250,0.6862318153230298,-7.347797681855942,7.379772684700328,-1.4776735891519346,8360,275.45,1612466835.1
NAN,NAN,NAN,0.12,-4.86,-1.02,0.13,-5.07,-1.2,-0.25,-4.69,-0.43,-0.6,-5.3,-0.46,2021-02-04 12:27:15.099,1612466835.1,891,0,239.979,16.1667,-0.8919100000000001,-890.4889999999999,9.56046,0.393007,-1,-0.895985,-879.997,9.92567,0.5744520000000001,-1,12305,14780,242,90,40.594628896157175,-105.14027460439077,0.0030887514319346476,3.141592653589793,35,250,0.6862318153230298,-7.347797681855942,7.379772684700328,-1.4776735891519346,8360,275.45,1612466835.1
NAN,NAN,NAN,-0.48,-4.8,-0.41,-0.68,-4.94,-0.5,-0.03,-4.81,-0.15,-0.65,-5.34,-0.37,2021-02-04 12:27:15.200,1612466835.2,892,0,239.979,16.1667,-0.8919100000000001,-890.4889999999999,9.56046,0.393007,-1,-0.895985,-879.997,9.92567,0.5744520000000001,-1,12305,14780,242,90,40.594628893379394,-105.14027460439077,0.004779224155722571,3.3894988570018327,35,250,0.5695398329273785,-7.588657613748894,7.61,-1.4958853071795863,8360,275.45,1612466835.2
NAN,NAN,NAN,-1.22,-4.36,-0.67,0.2,-5.31,-0.75,-0.41,-4.93,-0.11,-0.69,-5.08,-0.3,2021-02-04 12:27:15.299,1612466835.3,893,0,239.979,16.1667,-0.8919100000000001,-890.4889999999999,9.56046,0.393007,-1,-0.895985,-879.997,9.92567,0.5744520000000001,-1,12305,14780,242,90,40.59462888782385,-105.14027460716856,0.0015443717655308966,3.141592653589793,35,250,0.5501111312057748,-7.690349650264512,7.71,-1.4993853071795862,8360,275.45,1612466835.3
