,nearest10hz,inletNumber,P,T,CH4,H2O,C2H6,R,C1C2,raw_CH4,raw_H2O,raw_C2H6,raw_R,raw_C1C2,batteryCharge,powerInput,current,SOC,Latitude,Longitude,Velocity,Bearing,wind_deviceID,windReference,avg_wind_x,avg_wind_y,avg_windSpeed,avg_windAngle,atmosphericPressure,airTemperature,jointime
28,1612298336.8,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.59530664540034,-105.14417436908977,0.0028081747566841633,5.294702917430277,35.0,250.0,3.251931168921332,-1.6575414542622884,3.6500000000000004,-0.4713853071795866,8390.0,290.05,1612298337.2
29,1612298336.9,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.595306650955905,-105.14417437742313,0.002025351156420864,5.341836082946246,35.0,250.0,3.285861051156216,-1.5892190385515041,3.65,-0.4504853071795864,8390.0,290.05,1612298337.3
30,1612298337.0,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.5953066475449,-105.14417437296787,0.003921326476451804,2.641338346681603,35.0,250.0,3.371900116461892,-1.397422486080813,3.65,-0.3928853071795866,8390.0,290.05,1612298337.5
31,1612298337.1,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.59530664476712,-105.14417437296787,0.0038782922091419006,5.633742280595685,35.0,250.0,3.371900116461892,-1.397422486080813,3.65,-0.3928853071795866,8390.0,290.05,1612298337.5
32,1612298337.2,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.595306653100465,-105.14417437852345,0.0019391406625495486,5.633747519485903,35.0,250.0,3.407351159672554,-1.3086092138901133,3.65,-0.36668530717958636,8390.0,290.05,1612298337.6
33,1612298337.3,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.5953066475449,-105.14417437574564,0.009266250345367516,3.141592653589793,35.0,250.0,3.469953487461658,-1.284298561415016,3.7,-0.3544853071795864,8390.0,290.05,1612298337.7
34,1612298337.4,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.59530663643378,-105.14417437852345,0.0047792221244036615,2.8936925837191727,35.0,250.0,3.52369409046027,-1.2829964757766765,3.75,-0.3491853071795863,8390.0,290.05,1612298337.8
35,1612298337.5,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.59530663921157,-105.14417437296787,0.001544381507449535,0.0,35.0,250.0,3.6222473326558933,-1.3045398656489064,3.85,-0.34568530717958645,8390.0,290.05,1612298337.9
36,1612298337.6,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.59530663921157,-105.14417437852345,0.0015443757159673238,0.0,35.0,250.0,3.6783203117627874,-1.296132587381905,3.9,-0.3387853071795865,8390.0,290.05,1612298338.0
37,1612298337.7,0.0,240.005,30.2857,2.10125,5006.01,0.8392870000000001,-0.43702700000000005,-1.0,2.09876,5089.1,0.48553999999999997,-0.129863,-1.0,12300.0,14760.0,272.0,90.0,40.59530664198935,-105.14417437296787,0.006593095457123293,2.350016565257186,35.0,250.0,3.730413627381995,-1.3287641508720458,3.96,-0.34218530717958484,8390.0,290.05,1612298338.1
38,1612298337.8,0.0,240.00099999999998,30.2867,2.1016,4992.13,0.999811,-0.481009,-1.0,2.10264,5077.42,0.59335,-0.18382300000000001,-1.0,12310.0,14721.0,269.0,90.0,40.59530663087822,-105.1441743674123,0.001939140662608475,3.7910304413435068,35.0,250.0,3.732667134904046,-1.3224205306963523,3.96,-0.3404853071795862,8390.0,290.05,1612298338.2
39,1612298337.9,0.0,240.00099999999998,30.2867,2.1016,4992.13,0.999811,-0.481009,-1.0,2.10264,5077.42,0.59335,-0.18382300000000001,-1.0,12310.0,14721.0,269.0,90.0,40.59530663921157,-105.14417437574564,0.008333700210145224,5.795982943833329,35.0,250.0,3.7349098550206765,-1.316073088726242,3.96,-0.3387853071795865,8390.0,290.05,1612298338.3
40,1612298338.0,0.0,240.00099999999998,30.2867,2.1016,4992.13,0.999811,-0.481009,-1.0,2.10264,5077.42,0.59335,-0.18382300000000001,-1.0,12310.0,14721.0,269.0,90.0,40.595306644123504,-105.14417437665388,0.0031549874014928695,1.684461602518152,35.0,250.0,3.723318816815978,-1.3485165880863559,3.96,-0.3474853071795849,8390.0,290.05,1612298338.5
